authid;authtypecode;main_heading;alt_heading;uri
37733;KOOPM_KEYW;"Vondel_na dood";;http://www.wikidata.org/entity/Q312673|http://www.wikidata.org/entity/Q122761756|http://www.wikidata.org/entity/Q79030284|http://www.wikidata.org/entity/Q4
37734;KOOPM_KEYW;"Vondel, J. v.d.";;http://www.wikidata.org/entity/Q312673
37735;KOOPM_KEYW;"Vondel, J. van den ";;http://www.wikidata.org/entity/Q312673
37736;KOOPM_KEYW;"Vondel, J. van den_na dood";;http://www.wikidata.org/entity/Q312673
37737;KOOPM_KEYW;"Vondel, J. vd";;http://www.wikidata.org/entity/Q312673
37739;KOOPM_KEYW;"Vondel, Joost van den ";;http://www.wikidata.org/entity/Q312673
37740;KOOPM_KEYW;"voor- en tussenspelen";;http://www.wikidata.org/entity/Q212148|http://www.wikidata.org/entity/Q1413319
37741;KOOPM_KEYW;"voorbereiding voor bc studie";;http://www.wikidata.org/entity/
37742;KOOPM_KEYW;voorhouding;;http://www.wikidata.org/entity/
37743;KOOPM_KEYW;"voorhouding - oplossing";;http://www.wikidata.org/entity/
37744;KOOPM_KEYW;"voorhouding / oplossing";;http://www.wikidata.org/entity/
37745;KOOPM_KEYW;"voorhouding en oplossing";;http://www.wikidata.org/entity/
37746;KOOPM_KEYW;"voorhouding en recitatief";;http://www.wikidata.org/entity/
37747;KOOPM_KEYW;voorhouding-oplossing;;http://www.wikidata.org/entity/
37748;KOOPM_KEYW;voorintekenaars;;http://www.wikidata.org/entity/
37749;KOOPM_KEYW;"voorintekening van boek";;http://www.wikidata.org/entity/
37750;KOOPM_KEYW;voorintekenlijst;;http://www.wikidata.org/entity/
37751;KOOPM_KEYW;voorslag;;http://www.wikidata.org/entity/Q4334
37752;KOOPM_KEYW;"voorslag op de slag";;http://www.wikidata.org/entity/Q4334|http://www.wikidata.org/entity/Q122761376
37753;KOOPM_KEYW;"voorslag op de tel";;http://www.wikidata.org/entity/Q4334|http://www.wikidata.org/entity/Q122761376
37754;KOOPM_KEYW;"voorslag op slag";;http://www.wikidata.org/entity/Q4334|http://www.wikidata.org/entity/Q122761376
37755;KOOPM_KEYW;"voorslag voor de tel";;http://www.wikidata.org/entity/Q4334|http://www.wikidata.org/entity/Q1928774
37756;KOOPM_KEYW;"voorslag voor kwart = achtsten";;http://www.wikidata.org/entity/
37757;KOOPM_KEYW;voorslag_kort;;http://www.wikidata.org/entity/
37758;KOOPM_KEYW;voorslag_lengte;;http://www.wikidata.org/entity/Q4334|http://www.wikidata.org/entity/Q2199864
37759;KOOPM_KEYW;voorslag-oplossing;;http://www.wikidata.org/entity/
37760;KOOPM_KEYW;"voorspel en koraal";;http://www.wikidata.org/entity/Q724473|http://www.wikidata.org/entity/Q212148
37761;KOOPM_KEYW;"voorspel op luit";;http://www.wikidata.org/entity/Q180733|http://www.wikidata.org/entity/Q212148
37762;KOOPM_KEYW;voorspelen;;http://www.wikidata.org/entity/Q212148
37763;KOOPM_KEYW;"voorwaarden bij muzikant";;http://www.wikidata.org/entity/
37764;KOOPM_KEYW;"voorwaarden voor musicus";;http://www.wikidata.org/entity/
37765;KOOPM_KEYW;voorzanger;;http://www.wikidata.org/entity/
37766;KOOPM_KEYW;"voorzanger - koor";;http://www.wikidata.org/entity/
37767;KOOPM_KEYW;voorzanger_taken;;http://www.wikidata.org/entity/
37768;KOOPM_KEYW;vorsten-componisten;;http://www.wikidata.org/entity/
37769;KOOPM_KEYW;Vos;;http://www.wikidata.org/entity/
37770;KOOPM_KEYW;"Vos, I.";;http://www.wikidata.org/entity/
37771;KOOPM_KEYW;"Vos, J.";;http://www.wikidata.org/entity/Q2049214
37772;KOOPM_KEYW;"Vos, M. de";;http://www.wikidata.org/entity/
37773;KOOPM_KEYW;"Vosmaar, A.";;http://www.wikidata.org/entity/
37774;KOOPM_KEYW;Voss;;http://www.wikidata.org/entity/
37775;KOOPM_KEYW;"Voß";;http://www.wikidata.org/entity/Q62188
37776;KOOPM_KEYW;"Voss, H.";;http://www.wikidata.org/entity/Q62188
37777;KOOPM_KEYW;"Voss, J. H.";;http://www.wikidata.org/entity/Q62188
37778;KOOPM_KEYW;"Voß, v.";;http://www.wikidata.org/entity/
37779;KOOPM_KEYW;Vossius;;http://www.wikidata.org/entity/Q122920377
37780;KOOPM_KEYW;"Vossius, C.";;http://www.wikidata.org/entity/
37781;KOOPM_KEYW;"Vossius, fam.";;http://www.wikidata.org/entity/Q122920377
37782;KOOPM_KEYW;"Vossius, fam. ";;http://www.wikidata.org/entity/Q122920377
37783;KOOPM_KEYW;"Vossius, G.";;http://www.wikidata.org/entity/Q785925
37784;KOOPM_KEYW;"Vossius, G.J.";;http://www.wikidata.org/entity/Q785925
37785;KOOPM_KEYW;"Vossius, I.";;http://www.wikidata.org/entity/Q3112766
37786;KOOPM_KEYW;"Vossius, I. ";;http://www.wikidata.org/entity/Q3112766
37787;KOOPM_KEYW;"Vossius, J.";;http://www.wikidata.org/entity/Q785925
37788;KOOPM_KEYW;"Vossius, J.G.";;http://www.wikidata.org/entity/Q785925
37789;KOOPM_KEYW;"Vossius, M.";;http://www.wikidata.org/entity/
37790;KOOPM_KEYW;"Vouet, S.";;http://www.wikidata.org/entity/
37791;KOOPM_KEYW;"Vouldy, Madame du";;http://www.wikidata.org/entity/
37792;KOOPM_KEYW;"vox humana";;http://www.wikidata.org/entity/
37793;KOOPM_KEYW;"Vox Humana";;http://www.wikidata.org/entity/
37794;KOOPM_KEYW;"Vrede in Münster";;http://www.wikidata.org/entity/Q681800
37795;KOOPM_KEYW;"Vrede van Nijmegen";;http://www.wikidata.org/entity/
37796;KOOPM_KEYW;"Vrede van Rijswijk";;http://www.wikidata.org/entity/
37797;KOOPM_KEYW;"Vrede van Utrecht";;http://www.wikidata.org/entity/
37798;KOOPM_KEYW;Vredeman;;http://www.wikidata.org/entity/
37799;KOOPM_KEYW;"Vredeman, J.";;http://www.wikidata.org/entity/
37800;KOOPM_KEYW;"Vredeman, S.";;http://www.wikidata.org/entity/
37801;KOOPM_KEYW;vrienden;;http://www.wikidata.org/entity/
37802;KOOPM_KEYW;"Vries, S. de_portret";;http://www.wikidata.org/entity/Q3484277|http://www.wikidata.org/entity/Q134307
37803;KOOPM_KEYW;"vrije fantasia";;http://www.wikidata.org/entity/
37804;KOOPM_KEYW;"vrije fantasie";;http://www.wikidata.org/entity/
37805;KOOPM_KEYW;"vrije speeltafel";;http://www.wikidata.org/entity/
37806;KOOPM_KEYW;"vrijheid in maat";;http://www.wikidata.org/entity/Q630649|http://www.wikidata.org/entity/Q2979
37807;KOOPM_KEYW;"vrijheid in maat ";;http://www.wikidata.org/entity/Q630649|http://www.wikidata.org/entity/Q2979
37808;KOOPM_KEYW;"vrijheid in recitatief";;http://www.wikidata.org/entity/Q202534|http://www.wikidata.org/entity/Q2979
37809;KOOPM_KEYW;"vrijheid van dominee";;http://www.wikidata.org/entity/
37810;KOOPM_KEYW;"vrijheid_in maat";;http://www.wikidata.org/entity/Q630649|http://www.wikidata.org/entity/Q2979
37811;KOOPM_KEYW;"vrijheid_in recitatief";;http://www.wikidata.org/entity/Q202534|http://www.wikidata.org/entity/Q2979
37812;KOOPM_KEYW;"vrijheid_van interpretatie";;http://www.wikidata.org/entity/Q1668139|http://www.wikidata.org/entity/Q2979
37813;KOOPM_KEYW;vrijmetselaars;;http://www.wikidata.org/entity/Q194267
37814;KOOPM_KEYW;"vrijstaande orgelspeeltafel";;http://www.wikidata.org/entity/
37815;KOOPM_KEYW;vrouwen;;http://www.wikidata.org/entity/Q48277|http://www.wikidata.org/entity/Q6581072
37816;KOOPM_KEYW;"Vulcanius, B.";;http://www.wikidata.org/entity/
37817;KOOPM_KEYW;"Vulcanus, B.";;http://www.wikidata.org/entity/
37818;KOOPM_KEYW;vulkaanuitbarsting;;http://www.wikidata.org/entity/
37819;KOOPM_KEYW;"Vulpius, M.";;http://www.wikidata.org/entity/Q702277
37820;KOOPM_KEYW;vulstemmen_repetitief;;http://www.wikidata.org/entity/
37821;KOOPM_KEYW;vuurwerk;;http://www.wikidata.org/entity/Q127933
37822;KOOPM_KEYW;"W. de Fesch";;http://www.wikidata.org/entity/Q999550
37823;KOOPM_KEYW;"W[ohl] T[empirtes] Cl[avier]";;http://www.wikidata.org/entity/
37824;KOOPM_KEYW;"Waarden, K. v.";;http://www.wikidata.org/entity/
37825;KOOPM_KEYW;"Waelrant, H.";;http://www.wikidata.org/entity/
37826;KOOPM_KEYW;"Waelrant, H. &amp; H.";;http://www.wikidata.org/entity/
37827;KOOPM_KEYW;"Waesberghe, P. &amp; J.";;http://www.wikidata.org/entity/
37828;KOOPM_KEYW;"Wagemans, J.";;http://www.wikidata.org/entity/
37829;KOOPM_KEYW;"Wagenaar, J.";;http://www.wikidata.org/entity/
37830;KOOPM_KEYW;wagenschot;;http://www.wikidata.org/entity/
37831;KOOPM_KEYW;Wagenseil;;http://www.wikidata.org/entity/Q79104
37832;KOOPM_KEYW;"Wagenseil, C.";;http://www.wikidata.org/entity/Q79104
37833;KOOPM_KEYW;"Wagenseil, G. C.";;http://www.wikidata.org/entity/Q79104
37834;KOOPM_KEYW;"Wagenseil, J. C.";;http://www.wikidata.org/entity/Q79104
37835;KOOPM_KEYW;"Wagenseil, J.C.";;http://www.wikidata.org/entity/Q79104
37836;KOOPM_KEYW;Wagner;;http://www.wikidata.org/entity/Q1511
37837;KOOPM_KEYW;"Wagner, G.Z.";;http://www.wikidata.org/entity/
37838;KOOPM_KEYW;"Wagner, Gebr. ";;http://www.wikidata.org/entity/
37839;KOOPM_KEYW;"Wagner, J.";;http://www.wikidata.org/entity/Q1690551
37840;KOOPM_KEYW;"Wagner, J. &amp; M.J.";;http://www.wikidata.org/entity/
37841;KOOPM_KEYW;"Wagner, J.C.";;http://www.wikidata.org/entity/
37842;KOOPM_KEYW;"Wagner, J.G.";;http://www.wikidata.org/entity/
37844;KOOPM_KEYW;"Wagner, R. ";;http://www.wikidata.org/entity/Q1511
37845;KOOPM_KEYW;"Wagner, Richard";;http://www.wikidata.org/entity/Q1511
37846;KOOPM_KEYW;"Walaeus, A.";;http://www.wikidata.org/entity/
37847;KOOPM_KEYW;"Walburga, Maria A.";;http://www.wikidata.org/entity/
37848;KOOPM_KEYW;"Walcker_in Nederland";;http://www.wikidata.org/entity/Q77974|http://www.wikidata.org/entity/Q29999
37849;KOOPM_KEYW;"Walcker, fam.";;http://www.wikidata.org/entity/Q108973|http://www.wikidata.org/entity/Q37569686|http://www.wikidata.org/entity/Q8436
37850;KOOPM_KEYW;"Wallen, J. v.d.";;http://www.wikidata.org/entity/
37851;KOOPM_KEYW;"Waller, E.";;http://www.wikidata.org/entity/
37852;KOOPM_KEYW;Wallis;;http://www.wikidata.org/entity/
37853;KOOPM_KEYW;"Wallis, J.";;http://www.wikidata.org/entity/
37854;KOOPM_KEYW;"Walliser, C.T.";;http://www.wikidata.org/entity/
37855;KOOPM_KEYW;"Walpole, E.";;http://www.wikidata.org/entity/
37856;KOOPM_KEYW;"Walsh, J.";;http://www.wikidata.org/entity/Q1702092
37857;KOOPM_KEYW;"Walter, J.";;http://www.wikidata.org/entity/Q61716
37858;KOOPM_KEYW;Walther;;http://www.wikidata.org/entity/Q61716
37859;KOOPM_KEYW;"Walther, J.";;http://www.wikidata.org/entity/Q61716
37860;KOOPM_KEYW;"Walther, J.G.";;http://www.wikidata.org/entity/Q61716
37861;KOOPM_KEYW;"Walther, J.J.";;http://www.wikidata.org/entity/
37862;KOOPM_KEYW;Walze;;http://www.wikidata.org/entity/
37863;KOOPM_KEYW;Wandelaar;;http://www.wikidata.org/entity/
37864;KOOPM_KEYW;"Wandelaar, J.";;http://www.wikidata.org/entity/
37865;KOOPM_KEYW;"wanneer RH akkoorden in bc";;http://www.wikidata.org/entity/
37866;KOOPM_KEYW;"wapens van paus, prins";;http://www.wikidata.org/entity/
37867;KOOPM_KEYW;"Ward, J.";;http://www.wikidata.org/entity/
37868;KOOPM_KEYW;Warschau;;http://www.wikidata.org/entity/
37869;KOOPM_KEYW;"Warsenius, A.";;http://www.wikidata.org/entity/
37870;KOOPM_KEYW;was;;http://www.wikidata.org/entity/
37871;KOOPM_KEYW;"Wassenaar, J. v.";;http://www.wikidata.org/entity/Q2142429
37872;KOOPM_KEYW;"Wassenaer / Ricciotti";;http://www.wikidata.org/entity/Q497638|http://www.wikidata.org/entity/Q167375
37873;KOOPM_KEYW;"Wassenaer, U. van ";;http://www.wikidata.org/entity/Q497638
37874;KOOPM_KEYW;Watelet;;http://www.wikidata.org/entity/
37875;KOOPM_KEYW;watermuziek;;http://www.wikidata.org/entity/
37876;KOOPM_KEYW;waterorgel;;http://www.wikidata.org/entity/Q918236
37877;KOOPM_KEYW;Watteau;;http://www.wikidata.org/entity/Q183221
37878;KOOPM_KEYW;"Watteau, A.";;http://www.wikidata.org/entity/Q183221
37879;KOOPM_KEYW;Webb;;http://www.wikidata.org/entity/
37880;KOOPM_KEYW;Weber;;http://www.wikidata.org/entity/Q154812
37881;KOOPM_KEYW;"Weber, C. M. v.";;http://www.wikidata.org/entity/Q154812
37882;KOOPM_KEYW;"Weber, C.M. von";;http://www.wikidata.org/entity/Q154812
37883;KOOPM_KEYW;"Weber, C.M. von_portret";;http://www.wikidata.org/entity/Q154812|http://www.wikidata.org/entity/Q134307
37884;KOOPM_KEYW;"Weber, G.";;http://www.wikidata.org/entity/
37885;KOOPM_KEYW;"Weber, M. v.";;http://www.wikidata.org/entity/
37886;KOOPM_KEYW;Wecker;;http://www.wikidata.org/entity/
37887;KOOPM_KEYW;"Wecker, G.C.";;http://www.wikidata.org/entity/
37888;KOOPM_KEYW;"Weckmann, M.";;http://www.wikidata.org/entity/Q526500
37889;KOOPM_KEYW;wedstrijd;;http://www.wikidata.org/entity/Q476300
37890;KOOPM_KEYW;weduwen/wezen-geld;;http://www.wikidata.org/entity/
37891;KOOPM_KEYW;"Weelkes, T.";;http://www.wikidata.org/entity/
37892;KOOPM_KEYW;Weer;;http://www.wikidata.org/entity/
37893;KOOPM_KEYW;weerberichten;;http://www.wikidata.org/entity/
37894;KOOPM_KEYW;"weglaten van becijfering";;http://www.wikidata.org/entity/Q7884323
37895;KOOPM_KEYW;"wegnemen van slotakkoord";;http://www.wikidata.org/entity/
37896;KOOPM_KEYW;Wegweiser;;http://www.wikidata.org/entity/
37897;KOOPM_KEYW;Weidemann;;http://www.wikidata.org/entity/
37898;KOOPM_KEYW;"Weidner, fam.";;http://www.wikidata.org/entity/
37899;KOOPM_KEYW;"Weigl, C.";;http://www.wikidata.org/entity/Q100116
37900;KOOPM_KEYW;"Weigl. J.";;http://www.wikidata.org/entity/Q55136709
37901;KOOPM_KEYW;"Weinlig, C.T.";;http://www.wikidata.org/entity/
37902;KOOPM_KEYW;"Weise, C.";;http://www.wikidata.org/entity/
37903;KOOPM_KEYW;"Weise, Chr.";;http://www.wikidata.org/entity/Q68815
37904;KOOPM_KEYW;"Weiß";;http://www.wikidata.org/entity/Q379571
37905;KOOPM_KEYW;"Weiß, D.";;http://www.wikidata.org/entity/
37906;KOOPM_KEYW;"Weiß, G. L.";;http://www.wikidata.org/entity/
37907;KOOPM_KEYW;"Weiß, J. A. F.";;http://www.wikidata.org/entity/
37908;KOOPM_KEYW;"Weiß, L.";;http://www.wikidata.org/entity/
37909;KOOPM_KEYW;"Weiß, L.S.";;http://www.wikidata.org/entity/Q379571
37910;KOOPM_KEYW;"Weiß, M.";;http://www.wikidata.org/entity/
37911;KOOPM_KEYW;"Weiß, S.";;http://www.wikidata.org/entity/Q379571
37912;KOOPM_KEYW;"Weiß, S.L.";;http://www.wikidata.org/entity/Q379571
37913;KOOPM_KEYW;"Weiße, C.";;http://www.wikidata.org/entity/Q68815
37914;KOOPM_KEYW;"Weiße, C.F.";;http://www.wikidata.org/entity/Q68815
37915;KOOPM_KEYW;"Weissenfelß";;http://www.wikidata.org/entity/Q68815
37916;KOOPM_KEYW;Weldon;;http://www.wikidata.org/entity/
37917;KOOPM_KEYW;"Weldon, J.";;http://www.wikidata.org/entity/
37918;KOOPM_KEYW;"Welkkens, J.B.";;http://www.wikidata.org/entity/Q4106916
37919;KOOPM_KEYW;"Wellekens, J.B.";;http://www.wikidata.org/entity/Q4106916
37920;KOOPM_KEYW;"Wellekens, M.B.";;http://www.wikidata.org/entity/Q4106916
37921;KOOPM_KEYW;"Wendius, J.";;http://www.wikidata.org/entity/
37922;KOOPM_KEYW;"Wendling, familie";;http://www.wikidata.org/entity/Q122920374
37923;KOOPM_KEYW;"Wendling, J. B.";;http://www.wikidata.org/entity/Q214928
37924;KOOPM_KEYW;"Wendling, J.B.";;http://www.wikidata.org/entity/Q214928
37925;KOOPM_KEYW;Wenen;;http://www.wikidata.org/entity/Q1741
37926;KOOPM_KEYW;"Wenen_sterfgevallen in 1764";;http://www.wikidata.org/entity/Q1741|http://www.wikidata.org/entity/Q4
37927;KOOPM_KEYW;"Wenkel, J.F.W.";;http://www.wikidata.org/entity/
37928;KOOPM_KEYW;Werckmeister;;http://www.wikidata.org/entity/Q61162
37929;KOOPM_KEYW;"Werckmeister, A.";;http://www.wikidata.org/entity/Q61162
37930;KOOPM_KEYW;"wereldlijke cantatetekst";;http://www.wikidata.org/entity/Q174873|http://www.wikidata.org/entity/Q131084|http://www.wikidata.org/entity/Q2707298
37931;KOOPM_KEYW;"wereldlijke cantatetekst etc.";;http://www.wikidata.org/entity/Q174873|http://www.wikidata.org/entity/Q131084|http://www.wikidata.org/entity/Q2707298
37932;KOOPM_KEYW;"Werf, vd";;http://www.wikidata.org/entity/
37933;KOOPM_KEYW;"Werner, F.";;http://www.wikidata.org/entity/
37934;KOOPM_KEYW;"Werner, G.J.";;http://www.wikidata.org/entity/
37936;KOOPM_KEYW;"Wert, J. de ";;http://www.wikidata.org/entity/Q591939
37937;KOOPM_KEYW;"Werth, J. de";;http://www.wikidata.org/entity/Q591939
37938;KOOPM_KEYW;Westerbaan;;http://www.wikidata.org/entity/
37939;KOOPM_KEYW;"Westerbaan, J. ";;http://www.wikidata.org/entity/
37940;KOOPM_KEYW;Westerbaen;;http://www.wikidata.org/entity/
37941;KOOPM_KEYW;"Westerbaen, J.";;http://www.wikidata.org/entity/
37942;KOOPM_KEYW;"Westerbaen, L.";;http://www.wikidata.org/entity/
37943;KOOPM_KEYW;Westphal;;http://www.wikidata.org/entity/
37944;KOOPM_KEYW;"Westphal, J.C.";;http://www.wikidata.org/entity/
37945;KOOPM_KEYW;"Westphal, J.E.";;http://www.wikidata.org/entity/
37946;KOOPM_KEYW;Weymar;;http://www.wikidata.org/entity/
37947;KOOPM_KEYW;"Weyrand, C.A. (?)";;http://www.wikidata.org/entity/
37948;KOOPM_KEYW;"White, J.";;http://www.wikidata.org/entity/
37949;KOOPM_KEYW;"Widermann, E.";;http://www.wikidata.org/entity/
37950;KOOPM_KEYW;"Widmann, E.";;http://www.wikidata.org/entity/
37951;KOOPM_KEYW;"wie componeerde/schreef div. koralen";;http://www.wikidata.org/entity/Q36834|http://www.wikidata.org/entity/Q724473
37952;KOOPM_KEYW;"Wie schön leuchtet der Morgenstern";;http://www.wikidata.org/entity/
37953;KOOPM_KEYW;"Wiedeburg, M. J. F.";;http://www.wikidata.org/entity/
37954;KOOPM_KEYW;Wieland;;http://www.wikidata.org/entity/Q154010
37955;KOOPM_KEYW;"Wieland, C. M.";;http://www.wikidata.org/entity/Q154010
37956;KOOPM_KEYW;"Wieland, E.C.";;http://www.wikidata.org/entity/
37957;KOOPM_KEYW;"Wiele, Stalpaert van de";;http://www.wikidata.org/entity/
37958;KOOPM_KEYW;"Wielen, J. van de";;
37959;KOOPM_KEYW;"Wietzel, D.L.";;http://www.wikidata.org/entity/
37960;KOOPM_KEYW;wiggelroede;;http://www.wikidata.org/entity/
37961;KOOPM_KEYW;wijn;;http://www.wikidata.org/entity/Q282
37962;KOOPM_KEYW;"wijn en blaasinstrumenten";;http://www.wikidata.org/entity/Q282|http://www.wikidata.org/entity/Q173453
37963;KOOPM_KEYW;"Wijnen, R.";;http://www.wikidata.org/entity/
37964;KOOPM_KEYW;wijnglazen;;http://www.wikidata.org/entity/
37965;KOOPM_KEYW;wijnglazenspel;;http://www.wikidata.org/entity/
37966;KOOPM_KEYW;wijnmaken;;http://www.wikidata.org/entity/
37967;KOOPM_KEYW;"wijsheid in recitatief";;http://www.wikidata.org/entity/Q202534|http://www.wikidata.org/entity/Q25457248
37968;KOOPM_KEYW;"Wilbye, J.";;http://www.wikidata.org/entity/Q682089
37969;KOOPM_KEYW;Wilcke;;http://www.wikidata.org/entity/
37970;KOOPM_KEYW;"Wilcken, fam.";;http://www.wikidata.org/entity/
37971;KOOPM_KEYW;Wilhelmus;;http://www.wikidata.org/entity/Q131713
37972;KOOPM_KEYW;wilhelmus;;http://www.wikidata.org/entity/Q131713
37973;KOOPM_KEYW;"Willaert, A.";;http://www.wikidata.org/entity/Q312615
37974;KOOPM_KEYW;"Wille, J.G.";;http://www.wikidata.org/entity/
37975;KOOPM_KEYW;"Willem III";;http://www.wikidata.org/entity/Q129987
37976;KOOPM_KEYW;"Willem III &amp; Mary";;http://www.wikidata.org/entity/
37977;KOOPM_KEYW;"Willem III en Mary";;http://www.wikidata.org/entity/
37978;KOOPM_KEYW;"Willem III_testament";;http://www.wikidata.org/entity/
37979;KOOPM_KEYW;"Willink, D.";;http://www.wikidata.org/entity/
37980;KOOPM_KEYW;Willis;;http://www.wikidata.org/entity/
37981;KOOPM_KEYW;Wilms;;http://www.wikidata.org/entity/
37982;KOOPM_KEYW;Wilson;;http://www.wikidata.org/entity/
37983;KOOPM_KEYW;"Wilson, J.";;http://www.wikidata.org/entity/
37984;KOOPM_KEYW;Winckler;;http://www.wikidata.org/entity/
37985;KOOPM_KEYW;"Winckler, A.";;http://www.wikidata.org/entity/
37986;KOOPM_KEYW;"Winckler, C.G.";;http://www.wikidata.org/entity/
37987;KOOPM_KEYW;"Winckler, F. W.";;http://www.wikidata.org/entity/
37988;KOOPM_KEYW;"Winckler, fam.";;http://www.wikidata.org/entity/
37989;KOOPM_KEYW;"Winckler, H.";;http://www.wikidata.org/entity/
37990;KOOPM_KEYW;"Winckler, J. G.";;http://www.wikidata.org/entity/
37991;KOOPM_KEYW;"Winckler, J. H.";;http://www.wikidata.org/entity/
37992;KOOPM_KEYW;"Winckler, J.H.";;http://www.wikidata.org/entity/
37993;KOOPM_KEYW;winddruk;;http://www.wikidata.org/entity/Q8094|http://www.wikidata.org/entity/Q39552
37994;KOOPM_KEYW;"windhandel in aandelen 18e eeuw";;http://www.wikidata.org/entity/
37995;KOOPM_KEYW;Windprobe;;http://www.wikidata.org/entity/
37996;KOOPM_KEYW;windwaag;;http://www.wikidata.org/entity/
37997;KOOPM_KEYW;windziekte;;http://www.wikidata.org/entity/
37998;KOOPM_KEYW;"Wink, T.";;http://www.wikidata.org/entity/
37999;KOOPM_KEYW;Winkelmann;;http://www.wikidata.org/entity/Q57280
38000;KOOPM_KEYW;"Winkelmann, J.J.";;http://www.wikidata.org/entity/Q57280
38001;KOOPM_KEYW;"Winne, J.W.";;http://www.wikidata.org/entity/
38002;KOOPM_KEYW;Winter;;http://www.wikidata.org/entity/Q561047
38003;KOOPM_KEYW;"Winter, J.C.";;http://www.wikidata.org/entity/
38004;KOOPM_KEYW;"Winter, N.S. van ";;http://www.wikidata.org/entity/
38005;KOOPM_KEYW;"Winter, P.";;http://www.wikidata.org/entity/Q561047
38006;KOOPM_KEYW;"Winter, v.";;http://www.wikidata.org/entity/Q561047
38007;KOOPM_KEYW;"Winterfeld, C. von";;http://www.wikidata.org/entity/
38008;KOOPM_KEYW;"Wise, M.";;http://www.wikidata.org/entity/
38009;KOOPM_KEYW;wiskunde;;http://www.wikidata.org/entity/Q395
38010;KOOPM_KEYW;wisselkoers;;http://www.wikidata.org/entity/
38011;KOOPM_KEYW;"wisselkoers etc.";;http://www.wikidata.org/entity/
38012;KOOPM_KEYW;wisselkoersen;;http://www.wikidata.org/entity/
38013;KOOPM_KEYW;"Wit, de";;http://www.wikidata.org/entity/
38014;KOOPM_KEYW;"Wit, J. &amp;. C. de";;http://www.wikidata.org/entity/
38015;KOOPM_KEYW;"Wit, J. de";;http://www.wikidata.org/entity/
38016;KOOPM_KEYW;"Wit, J.C. de";;http://www.wikidata.org/entity/
38017;KOOPM_KEYW;"Wit, Joh. de";;http://www.wikidata.org/entity/
38018;KOOPM_KEYW;"Wit, L. &amp; J. de";;http://www.wikidata.org/entity/
38019;KOOPM_KEYW;"With, K.J. de_Fillis van Scirus";;http://www.wikidata.org/entity/
38020;KOOPM_KEYW;"With, K.J. de_harderszangen";;http://www.wikidata.org/entity/
38021;KOOPM_KEYW;"With, K.J. de_lijkdichten";;http://www.wikidata.org/entity/
38022;KOOPM_KEYW;"With, K.J. de_mengeldichten";;http://www.wikidata.org/entity/
